head,text,date
«Я сын Ильи Муромца»: Первый тизер-трейлер фильма «Последний богатырь: Корень зла»,"Компании Disney и Yellow Black and White представили первый тизер-трейлер фильма «Последний богатырь: Корень зла» — продолжения приключенческого хита, вышедшего в 2017 году.Первый фильм поставил кассовый рекорд в прокате, собрав более 1,7 млрд рублей, и стал первой картиной российского производства, быстрее других преодолевшей отметку в 5 миллионов зрителей.«Последний богатырь» рассказывал о простом москвиче Иване, который неожиданно переносился в сказочную страну Белогорье и выяснял, что он сын Ильи Муромца. Ивану вместе с известными всем сказочными персонажами нужно было победить странное заклятье, овладевшее Белогорьем.В сиквеле Иван поймет, что сказочный мир не для него, он привык к современному миру и всем его удобствам. Но, увы, прошлое так просто не отпускает: Ивану придется спасать Белогорье от тысячелетнего зла. Зрители узнают о том, где же находится корень этого зла, увидят новые уголки сказочного Белогорья и насладятся наконец-то зрелищными битвами былинных богатырей.«Последний богатырь: Корень зла» выйдет в прокат 24 декабря 2020 года.Нажмите «Буду смотреть», и мы предупредим вас, когда фильм выйдет в кино.",5 декабря 2019
Минкульт сдвинул прокат «Приключений Паддингтона 2» за день до релиза,"Британская семейная комедия «Приключения Паддингтона 2», которую в России прокатывает компания «Вольга», должна была стартовать в российских кинотеатрах в этот четверг, 18 января.


Однако 17 января Министерство культуры направило в «Вольгу» письмо следующего содержания (копия имеется в распоряжении КиноПоиска): «В связи с тем, что в Министерство культуры поступило заявление ООО „ВОЛЬГАФИЛЬМ“, содержащее сведения о планируемой дате начала показа фильма „Приключения Паддингтона 2“ на 18.01.2018, совпадающей с датой, зафиксированной в ранее выданном прокатном удостоверении на другой фильм, Министерство культуры Российской Федерации принимает решение о приостановлении рассмотрения документов ООО „ВОЛЬГАФИЛЬМ“ и сообщает, что возможной ближайшей датой начала показа фильма на территории Российской Федерации является 01 февраля 2018 года» (орфография и пунктуация оригинала).


По данным сайта ЕАИС на момент написания новости, предварительные продажи билетов на сиквел комедии о приключениях медвежонка Паддингтона уже составили более 865 тыс. рублей. Теперь кинотеатрам придется возвращать деньги за билеты, а также заполнять сеансы, уже выделенные «Паддингтону», другими семейными лентами, давно идущими в прокате — например, «Фердинандом» или «Тремя богатырями и принцессой Египта», — или расширить роспись «Движения вверх».


На сайте Cinemaplex.ru представители кинотеатров обсуждают, что от компании «Централ Партнершип» уже поступило предложение об увеличении количества сеансов «Движения вверх». Газета «Коммерсантъ» со ссылкой на два источника в индустрии пишет, что Минкульт действительно освобождает прокат для картины о советских баскетболистах, которая уже стала самым кассовым российским фильмом.


16 января также стало известно о переносе даты релиза картины «Бегущий в лабиринте: Лекарство от смерти». Дистрибьютору Fox отказали в праве выхода 25 января, предложив все ту же дату 1 февраля. 1 февраля в прокат также должны выйти «Селфи», «Короче», «Три билборда на границе Эббинга, Миссури» и «Тоня против всех».Процедура выдачи прокатного удостоверения выглядит следующим образом: дистрибьютор подает в министерство культуры пакет документов с указанием планируемой даты релиза, в министерстве документы принимают и присваивают фильму номер прокатного удостоверения. Далее копию фильма сдают в Госфильмофонд, где по регламенту картину могут отсматривать в течение трех недель. После получения дистрибьютором акта о том, что с картиной все в порядке, прокатчик получает и оригинал прокатного удостоверения. Оригинал прокатного удостоверения практически всегда получается дистрибьютором незадолго до даты релиза.Изменение даты проката «Приключений Паддингтона 2» — первый случай, когда министерство культуры официально отказывает в ранее заявленной дате непосредственно накануне проката. «Это означает, что вся рекламная кампания, которую ведут дистрибьюторы, не имея на руках оригинала прокатного удостоверения, может быть выброшена в корзину, как и работа по росписи фильма в кинотеатрах, — пояснил КиноПоиску источник в киноиндустрии. — А это, в свою очередь, ставит под угрозу весь рынок кинопроката». Дату релиза картины прокатчик не сможет указывать на промоматериалах, в трейлерах и других материалах о фильме.


Новую дату выхода «Приключений Паддингтона 2» в прокат компания «Вольга» пока не называет. При этом в компании КиноПоиску сообщили, что получили оригинал прокатного удостоверения на фильм «Смерть Сталина» — лента выйдет, как и планировалось, 25 января 2018 года.Первые «Приключения Паддингтона» собрали в кинотеатрах России и СНГ почти 400 млн рублей.",17 января 2018
Звезда сериала «Корона» перевоплотится в Чарльза Мэнсона,"Мэтт Смит, известный по роли 11-го Доктора в сериале «Доктор Кто», может сыграть печально знаменитого Чарльза Мэнсона в остросюжетном фильме «Семья». Постановкой картины занимается Мэри Хэррон, режиссер «Американского психопата».


Сценарий фильма написала Гвиневер Тёрнер, работавшая с Хэррон над экранизацией романа Брета Истона Эллиса.


Главный герой «Семьи» — аспирант, который пытается разобраться в истории культа Чарльза Мэнсона. Он общается с тремя женщинами — бывшими последовательницами Мэнсона, пока они отбывают заключение. Постепенно через их воспоминания у молодого человека складывается картина ужасных событий прошлого.


Сценарий фильма частично основан на книге Карлин Фейт «Долгий тюремный путь Лесли Ван Хоутен: Жизнь за пределами культа».


Ханне Мюррэй («Игра престолов») и Марианне Рендон предложены две из трех главных женских ролей.


В ближайшем будущем зрители смогут увидеть Мэтта Смита в биографической ленте «Мэпплторп», где актер сыграл противоречивого фотографа Роберта Мэпплторпа.


Flickering Myth",17 января 2018
Создатель сериала «Прослушка» адаптирует роман Филипа Рота,"Во время интервью с New York Times классик американской литературы Филип Рот, автор романов «Американская пастораль» и «Жалобы портного», признался, что сценарист и продюсер Дэвид Саймон работает над адаптацией его книги «Заговор против Америки». Создатель «Прослушки» и «Тримей» планирует сделать из романа шестисерийный мини-сериал.


По сюжету бестселлера, изданного в 2004 году, знаменитый пилот и приверженец изоляционизма Чарльз Линдберг побеждает на выборах в 1940 году и становится президентом США. С приходом Линдберга к власти в стране расцветает антисемитизм. Президент публично обвиняет евреев в попытке втянуть страну в войну с нацистской Германией и договаривается с Адольфом Гитлером о невмешательстве.


Альтернативная история показана глазами молодого Филипа Рота и его семьи, которые с ужасом наблюдают, как идеология нового президента готовится разрушить их жизнь.


Реальный Чарльз Линдберг был первым человеком, перелетевшим Атлантический океан в одиночку. В 1932 году семью Линдберга поразила страшная трагедия, моментально ставшая сенсацией: был похищен и убит полуторагодовалый Чарльз Линдберг-младший. Именно эта история легла в основу детектива Агаты Кристи «Убийство в Восточном экспрессе».


В предвоенные годы и до вступления США во Вторую мировую войну Линдберг выступал с поддержкой действий нацистской Германии и обращался к евреям США с призывом «не втягивать народ в войну».


На данный момент о проекте нет практически никаких подробностей. Дэвид Саймон подтвердил, что работает над адаптацией, но не сообщается, когда выйдет сериал или какой канал будет его показывать.


The Playlist",17 января 2018
Legendary экранизирует подростковый роман о жизни после смерти,"Legendary приобрела права на экранизацию трилогии подростковых романов «Перевозчик» (Ferryman) шотландской писательницы Клэр МакФолл. Первый фильм студия планирует выпустить в двух версиях — для англоязычного зрителя и для Китая.


Книги МакФолл — переосмысление древнегреческого мифа о Хароне, перевозчике душ усопших.


Девочка Дилан приходит в себя в незнакомом и пугающем месте и понимает, что стала единственной жертвой железнодорожной автокатастрофы. Мир вокруг совсем не похож на привычную Шотландию. Теперь Дилан окружают только призраки, рыщущие по пустоши в поисках человеческих душ.


В этом неприглядном мире ее ожидает незнакомец Тристан — перевозчик душ, доставляющий умерших к загробной жизни. Он уже тысячи раз проделывал этот путь, но в этот раз все будет иначе.


Первая книга трилогии увидела свет в 2013 году и была тепло принята в Англии. В 2015 году «Перевозчика» издали в Китае. Книга моментально стала популярной в Поднебесной и ворвалась в десятку бестселлеров, где и остается вместе с продолжением последние два года.


На основе «Перевозчика» Legendary хочет сделать полноценную франшизу, а популярность трилогии в Китае, который сейчас является для Голливуда одним из главных рынков, обеспечит студии приличную прибыль.


Deadline",17 января 2018
Слух дня: Человек-паук появится в «Веноме»,"Студия Sony неоднократно заявляла, что не планирует объединять свои фильмы по комиксам с киновселенной Marvel. «Веном», «Морбиус, живой вампир» и Silver & Black существуют самостоятельно. Но, если верить последним слухам, небольшое пересечение между франшизами все-таки состоится.


Режиссер документальной ленты «Смерть „Супермен жив“: Что случилось?» Джон Шнепп уверяет, что Человек-паук в исполнении Тома Холланда появится в «Веноме» Рубена Фляйшера.


Постановщик не уточняет, откуда у него подобная информация, но всецело уверен, что она верна. При этом стоит отметить недавние слухи, что Холланд был замечен на съемках фильма с Томом Харди.
Человек-паук против Карнажа и Венома / Иллюстрация: Марк Бейгли
Появление персонажа Тома Холланда в фильме Sony будет непросто осуществить и объяснить. Разумеется, подобное камео порадует фанатов, но у рядового зрителя оно вызовет исключительно недоумение. В дополнение к этому Человек-паук принимает активное участие в новых «Мстителях», а создатели «Венома» намерены сделать фильм с рейтингом R, что на данный момент идет вразрез с планами Marvel и Disney.


Релиз «Венома» запланирован на 4 октября.


/Film",17 января 2018
Борцы за права мужчин вырезали всех женщин из последних «Звездных войн»,"На пиратском сайте The Pirate Bay появилась новая версия восьмого эпизода «Звездных войн». Самопровозглашенная «шовинистская версия» — фанатский монтаж, из которого удалены все сцены и диалоги с участием персонажей женского пола. В результате получился фильм продолжительностью всего 46 минут. Для создания использовалась пиратская копия картины.


Согласно описанию, вот что было удалено:

«Вырезаны кадры с женщинами-пилотами. Также вырезаны женщины-офицеры, которые командуют людьми или имеют собственное мнение».
«НИКАКОЙ ХОЛДО! Ее просто не существует. Ее сюжетной линии не существует. Камикадзе-атаку проводит По».
«Лея не ругает и не понижает По в звании. Он уважаемый и талантливый высокопоставленный член Сопротивления».
«Где возможно, вместо женщины вставлены реплики мужчин».
«Вуки съедает порга, или по крайней мере его не прерывают».
«Нет зеленого молока».

Создатель сам не до конца доволен получившимся результатом — по большей части из-за изначального качества украденной копии. Тем не менее он считает, что таким образом удалось превратить неудачный, по его мнению, фильм в нормальный эпизод посредственного телесериала.


Лента «Звездные войны: Последние джедаи» тем временем стала самым прибыльным фильмом 2017 года, заработав в прокате 1,2 млрд долларов.


Pedestrian",16 января 2018
Трейлер фильма «Ральф против интернета»: Восьмибитный герой портит связь,"В сиквеле мультфильма Ральф (Джон Си Райли) покидает родной зал игровых автоматов и вместе с лучшей подругой Ванилопой (Сара Силверман) отправляется покорять просторы интернета. Их задача — найти важную запчасть, только вот сеть далеко не такая веселая и безопасная, как может показаться сначала.

Дублированная версия:

«Ральф против интернета» появится в российских кинотеатрах 22 ноября.Подписывайтесь на канал КиноПоиска в Telegram, чтобы быть в курсе всех самых важных новостей из мира кино и сериалов.",28 февраля 2018
Медиалаборатория «Яндекс.Такси» и КиноПоиск запускают конкурс сценариев,"«Яндекс.Такси» объявляет о старте второго эксперимента в рамках своей Медиалаборатории. Первым стали пять короткометражных фильмов, которые снимали молодые режиссеры-новички Дарья Чаруша, Дмитрий Хаски Кузнецов, Иван Плечев, Андрей Золотарев и Сергей Поварницын. КиноПоиск подробно рассказывал об этом проекте в ноябре прошлого года.


Теперь Медиалаборатория объявляет всероссийский конкурс сценариев короткометражных фильмов о ближайшем будущем «Из точки А». Победители, которых выберут эксперты Медиалаборатории и редакция КиноПоиска (КиноПоиск — стратегический партнер проекта), а также пять известных продюсеров, получат возможность экранизировать свой сценарий на базе и за счет Медиалаборатории и под чутким руководством продюсеров-кураторов.


От участников конкурса просят показать будущее, в котором хочется оказаться. Будущее, которое получилось благодаря существующим сегодня технологиям, культурным трендам, достижениям науки — никаких зомби, вампиров и инопланетных вторжений. Обязательное условие одно: в каждой истории должна присутствовать машина такси. Принять участие в конкурсе могут как тандемы из сценариста и режиссера, так и самостоятельные авторы.


«Во втором эксперименте мы хотим поразмышлять на тему будущего. Не далекого, а того, что наступит уже завтра. К чему приведут сегодняшние технологии и открытия? Что изменится через несколько лет? Как эволюционирует наша ежедневная жизнь и отношения? В общем, будущее без драматичной смены декораций. Это настоящее режиссерское исследование на заданную тему», — поясняет руководитель Медиалаборатории Александра Санчес-Перес.Прием работ продлится с 16 января 2018 года по 16 апреля 2018 года. Подать заявку можно на сайте конкурса.После 16 апреля эксперты Медиалаборатории вместе с редакцией КиноПоиска выберут 10 лучших сценариев. В конце апреля состоится питчинг. Финалисты представят свои проекты пяти продюсерам — Тимуру Бекмамбетову («Базелевс»), Анне Каминской («Синелаб Продакшн»), Илье Стюарту (Hype Film), Артему Васильеву (Metrafilms) и Сергею Яхонтову (Stereotactic). Они выберут пять победителей и станут их кураторами на съемках. У каждого из продюсеров есть свои предпочтения относительно того, какие сценарии они хотели бы увидеть среди финалистов. Прочитать о них можно на сайте конкурса.


«КиноПоиску всегда интересны новые амбициозные проекты, поэтому мы с удовольствием приняли предложение наших коллег в „Яндекс.Такси“ присоединиться к кураторам конкурса, — говорит главный редактор КиноПоиска Лиза Сурганова. — Мы каждый год следим за индустриальными питчингами, участвуем в сценарных конкурсах и хорошо понимаем вкусы интернет-аудитории. Я уверена, что эти знания помогут отобрать самые интересные сценарии для проекта».


Музыку к пяти короткометражкам-победителям напишут молодые музыканты, а в главных ролях сыграют популярные российские актеры. Их имена будут объявлены чуть позже. Увидеть фильмы победителей конкурса можно будет онлайн на сайте Медиалаборатории и на канале «Яндекс.Такси» в YouTube.",16 января 2018
Довлатов и расхитительница гробниц: Главные премьеры марта,"
1 марта 


«Довлатов»


Неделя из жизни писателя Сергея Довлатова (его играет талантливый и удивительно похожий на Довлатова серб Милан Марич), упакованная в подернутую дымкой двухчасовую одиссею по морозному Ленинграду начала 1970-х, с вкраплениями Светланы Ходченковой, Данилы Козловского и Елены Лядовой. Фильм Алексея Германа-младшего, премьера которого состоялась на Берлинском кинофестивале, будет в прокате всего четыре дня. Кстати, в Берлине художника-постановщика «Довлатова» Елену Окопную наградили «Серебряным медведем» за выдающийся художественный вклад, а это еще один аргумент в пользу просмотра фильма на большом экране.


Подробнее о фильме из Берлина


Интервью с Алексеем Германом-младшим


«Погружение»
«Погружение»
Документальные фильмы Виму Вендерсу в последнее время удаются куда лучше игровых, и тягучая любовная драма «Погружение» тому, увы, очередное подтверждение. Герои Джеймса МакЭвоя и Алисии Викандер, шпион и океанолог, встречаются в живописном отеле на берегу Атлантики, красиво занимаются любовью, спорят о политике, а потом с тоскою в глазах расстаются и долго страдают: шпиона взяли в плен террористы, а девушка все ждет от него эсэмэсок.


Подробнее о фильме из Торонто


«Купи меня»
«Купи меня»
Дуэт сценариста Дарьи Грацевич и режиссера Вадима Перельмана подарил российскому телезрителю свежий и увлекательный сериал «Измены», поэтому на «Купи меня» были возложены большие надежды. Однако мелодрама о студентке (Юлия Хлынина), которая вместо изучения архивов Ходасевича в Париже отправляется в Арабские Эмираты работать «моделью», находит подруг в лице двух мечтающих о богатом муже и новом «Порше» провинциалок, а затем и сама становится любовницей-содержанкой, кажется приветом из начала нулевых — с их ценностями, установками и моделями поведения.


«За гранью реальности»
«За гранью реальности»
Милош Бикович, звезда «Отеля „Элеон“» и «Льда», организует дерзкое ограбление с помощью банды людей с экстрасенсорными способностями. В кадре появляется (как обещают создатели, в одной из «ключевых ролей») Антонио Бандерас. «За гранью реальности» похож на что-то вроде сверхъестественной «Иллюзии обмана» с европейским флером (картину снимали в Москве, Риме и городах Грузии) и российскими актерами, среди которых Любовь Аксенова, Евгений Стычкин, Аристарх Венес и Юрий Чурсин.



8 марта 


«Излом времени»
«Излом времени»
Богатая на визуальные эффекты экранизация романа Мадлен Л’Энгл 1962 года стала первым в истории крупнобюджетным фильмом, снятым чернокожей женщиной-режиссером. Однако картине Авы ДюВерней вряд ли можно предречь впечатляющие результаты в мировом прокате: книгу о путешествиях во времени школьницы Мэг, которая ищет своего пропавшего отца (Крис Пайн), не так хорошо знают в мире, как какого-нибудь «Волшебника страны Оз», а судя по прохладным отзывам блогеров и критиков в социальных сетях после премьеры, «Излом времени» получился как минимум неровным.


«Пассажир»
«Пассажир»
У экшен-триллера с Лиамом Нисоном и Верой Фармигой 58% «свежести» на Rotten Tomatoes. Зарубежные рецензенты раскритиковали его за ученический сценарий и неубедительный сюжет, однако впечатляющий актерский состав и талант режиссера Жаума Кольет-Серра делают его смотрибельным. Нисон вновь на экране в уже поднадоевшем амплуа героя боевика поневоле. На этот раз ему предстоит сыграть в опасную игру в замкнутом пространстве движущегося поезда, и все из-за пакета с солидной суммой денег.


«Я худею»
«Я худею»
Бодипозитив и любовь к собственному телу —
 в массы. Героиня Александры Бортич (актриса героически поправилась на 20 килограммов для роли), склонная к полноте Аня, переживает из-за разрыва с бойфрендом. Тот сказал, что Аня толстая, и бросил бедную девушку, оставив мучиться от ненависти к собственному телу, тяги к еде и желания во что бы то ни стало похудеть. Однако в комедии сценариста Николая Куликова наградой, конечно, станут не кубики пресса, а любовь и счастье, которые не зависят от массы тела.


«Кавалерия»
«Кавалерия»
Военная драма от продюсера Джерри Брукхаймера о спецназовцах, которые после теракта 11 сентября отправляются в Афганистан для борьбы с «Талибаном». Актерский состав впечатляет: Крису Хемсворту в главной роли аккомпанируют Майкл Шеннон, Майкл Пенья, Эльза Патаки, Роб Риггл и Треванте Роудс. Впрочем, зарубежные критики как раз актерский состав и называют главным достоинством фильма, а саму картину окрестили неглубокой и страдающей от штампов.


«Проект „Флорида“»
«Проект Флорида»
Новый фильм Шона Бэйкера, прославившегося снятой на iPhone трагикомедией «Мандарин», принес Уиллему Дефо номинацию на «Оскар» за лучшую роль второго плана. Дефо играет управляющего в затрапезном мотеле «Волшебный замок», расположенном недалеко от флоридского Диснейленда. В центре внимания Бэйкера слоняющаяся по окрестностям малышня, чьи матери-одиночки либо работают обслугой, либо сидят на пособиях. А Хейли, матери девочки Муни, и вовсе грозит выселение.


Подробнее о фильме из Канн


«Ева»
«Ева»
Необязательная новая адаптация романа Джеймса Хедли Чейза «Ева», из которого Бенуа Жако постарался сделать психологический триллер (отчего-то в российском прокате названный «эротическим»). Гаспар Ульель играет драматурга-самозванца Бертрана, укравшего свою единственную — и очень успешную — пьесу у умиравшего писателя, а теперь с трудом выдавливающего из себя новое произведение, за которое уже получен аванс. Изабель Юппер исполняет роль дорогой проститутки Евы, которая никак не поймет, почему Бертран за ней бегает и запоминает каждую фразу из их банальнейших диалогов.


Подробнее о фильме из Берлина


«Ну, здравствуй, Оксана Соколова!»
«Ну, здравствуй, Оксана Соколова!»
Комедия Кирилла Васильева про непутевого радиоведущего (Виктор Добронравов) сначала была бодрой короткометражкой и два года назад именно в этом качестве покорила несколько фестивалей. Теперь на экраны выходит уже полный метр, в котором большая роль досталась и героине Валентины Мазуниной. По сюжету главный герой, которому предстоит ответственный первый эфир на радиостанции «Мужское радио», теряет голос, а после чудодейственного укола в связки начинает говорить томным женским голосом и неожиданно становится звездой.



15 марта


«Tomb Raider: Лара Крофт»
«Tomb Raider: Лара Крофт»
Новая экранизация компьютерной игры, но уже с Алисией Викандер на месте Анджелины Джоли. Лара — дочь известного исследователя и археолога Ричарда Крофта (Доминик Уэст). Когда он пропадает без следа, девушка должна взять на себя управление корпорацией отца. Вместо этого она работает курьером и дерется на ринге. Но послание, оставленное отцом, приводит Лару на остров, где ее поджидают старые знакомые Ричарда Крофта — организация «Тринити» под командованием сурового Матиаса (Уолтон Гоггинс), мечтающего уничтожить половину планеты.


«Леди Бёрд»
«Леди Берд»
Проникновенный режиссерский дебют Греты Гервиг о непростом процессе взросления молодой девушки (Сирша Ронан), принятия себя и своих родственников, сложном выборе между желаниями других и собственными мечтами — и все это на фоне сонного провинциального Сакраменто начала нулевых, из которого так хочется уехать куда-то, где бурлит настоящая жизнь. В кармане у «Леди Бёрд» уже есть два «Золотых глобуса» и пять номинаций на «Оскар», включая категорию «Лучший фильм».



Подробнее о фильме из Торонто 


«Шерлок Гномс»
«Шерлок Гномс»
Продолжение спродюсированного Элтоном Джоном мультфильма «Гномео и Джульетта», вышедшего в прокат зимой 2011-го и заработавшего в общей сложности почти 190 млн долларов при 36-миллионном бюджете. Элтон Джон вновь написал саундтрек, Эмили Блант и Джеймс МакЭвой вернулись к своим героям — паре садовых гномов. В процессе подготовки своего сада к весне они узнают тревожную новость: по всему городу кто-то похищает их собратьев. Та же участь постигает родственников Гномео и Джульетты, и те вызывают на подмогу детектива Шерлока Гномса.



22 марта 


«Тихоокеанский рубеж 2»
«Тихоокеанский рубеж 2»
Кайдзю возвращаются в сиквеле фильма Гильермо дель Торо, и они сильнее и страшнее, чем раньше. На этот раз у монстров есть союзники на Земле, которые хотят использовать их в собственных целях. В режиссерском кресле теперь Стивен С. ДеНайт, режиссер сериала «Сорвиголова», а главным героем стал Джейк Пентекост (Джон Бойега), сын командира Стэкера Пентекоста (Идрис Эльба). Только когда гигантские монстры вместе с враждебными егерями начинают свою разрушительную атаку, Джейк решается пойти по стопам легендарного отца.


«Гонка века»
«Гонка века»
Основанная на реальных событиях драма Джеймса Марша с Колином Фёртом в главной роли уже вышла в прокат в Великобритании и собрала противоречивые, но в целом скорее позитивные отзывы критиков (70% «свежести» на Rotten Tomatoes). «Гонку века» хвалят за трогательное, продуманное и хорошо сыгранное напоминание об истории английского яхтсмена-любителя Дональда Кроухерста. В 1968 году тот заложил свое состояние, чтобы осуществить мечту — отправиться в одиночное кругосветное путешествие в рамках гонки за приз газеты Sunday Times, однако довольно скоро после отплытия понял, что не рассчитал свои силы.


«Тебя никогда здесь не было»
«Тебя никогда здесь не было»
Обладатель двух каннских «Ветвей» — за лучшую мужскую роль и лучший сценарий — фильм Линн Рэмси поставлен по одноименной повести Джонатана Эймса. Главный герой, которого играет Хоакин Феникс — бывший агент ФБР Джо, человек, переживший насилие в детстве, а потому сильно травмированный психологически. Джо работает наемником и должен вернуть дочь сенатора из Нью-Йорка. «Это восхитительный монтаж нежности, насилия, ужасов, любви и слез. Повествование нелинейно, оно не очень-то хочет дружить со зрителем, пытаясь оттолкнуть его — прямо как в „Нелюбви“», — писал КиноПоиск о фильме во время Каннского кинофестиваля.


Подробнее о фильме из Канн


«Дикие предки»
«Дикие предки»
В центре сюжета — столкновение двух цивилизаций, каменного и бронзового веков, пещерных людей и их более продвинутых сородичей. Пока одни живут в лесу и жарят на костре добытую на охоте крольчатину, другие строят города, захватывают земли и играют в футбол. Чтобы спасти свою долину от безжалостного нашествия цивилизации, Даг и его соплеменники должны научиться странной игре с мячом. Пластилиновый стоп-моушен-мультфильм от легендарной студии Aardman и создателя «Уоллеса и Громита» и «Барашка Шона» Ника Парка получил 81% «свежести» на «Томатах», хотя рецензии не назовешь однозначно восторженными: критики пишут, что, пусть до предыдущих фильмов Парка «Диким предкам» далеко, смотреть его можно с удовольствием.


«Кролик Питер»
«Кролик Питер»
Экранизация знаменитой книги английской детской писательницы Беатрис Поттер от режиссера «Секса по дружбе» Уилла Глака. Донал Глисон — в роли большого противника грызунов, Роуз Бирн — в образе хорошенькой соседки, художницы и большой любительницы кроликов (живых), а Джеймс Корден, Марго Робби и другие играют команду несносных животных, мечтающих вернуть себе оккупированную людьми землю. Картину упрекают в том, что по сравнению с оригинальными рассказами Поттер фильм получился жестоким, хаотичным и лишенным нежного шарма.



29 марта 


«Первому игроку приготовиться»
«Первому игроку приготовиться»
Действие нового фильма Стивена Спилберга развивается в 2045 году. В недалеком будущем большая часть населения Земли проводит время в бесплатной и общедоступной виртуальной реальности. В так называемом «ОАЗИСе» учатся, живут, знакомятся, зарабатывают и развлекаются. Уэйд Уоттс (Тай Шеридан) одержим «ОАЗИСом» и подробно изучил саму виртуальную реальность и ее создателя — программиста Джеймса Холлидэя (Марк Райлэнс). Тот запрятал ключ к «ОАЗИСу» где-то в недрах игровой реальности, и Уэйд намерен этот ключ отыскать. Конечно, не он один строит такие планы.


«Я сражаюсь с великанами»
«Я сражаюсь с великанами»
Экранизация одноименного комикса Джо Келли и Х. М. Кэн Ниимура, вышедшего в 2008 году. Зои Салдана играет школьного психолога, которая работает с милой и замкнутой Барбарой Торсон (Мэдисон Вульф). Девочку не очень любят в школе, дома тоже не все гладко, но Барбару заботит другое: она уверена, что в лесу обитают ужасные великаны, и только она может спасти людей от нападения этих тварей. Появление подруги Софии поможет Барбаре определиться, кто же эти монстры и действительно ли они угрожают ее близким. «Милое, красивое и слезовыжимательное кино. Но без особых изысков», — писал КиноПоиск после премьеры картины на фестивале в Торонто.


Подробнее о фильме из Торонто


«Не в себе»
«Не в себе»
Триллер Стивена Содерберга о жертве сталкинга, снятый целиком на iPhone. Впрочем, можно ли назвать главную героиню Сойер (Клер Фой) жертвой? Она импульсивна, а когда ее оставляют на сутки в психиатрической лечебнице, начинает буквально бросаться на людей. Тем более что среди сотрудников она узнает своего преследователя. «Не в себе» прикидывается простым и дешевым кино (хотя снят действительно за пару недель и с минимальными средствами), но вполне способен пощекотать нервы и заставить оглядываться в темных переулках.


Подробнее о фильме из Берлина


«Операция „Шаровая молния“»
«Операция „Шаровая молния“»
Премьера фильма Жозе Падильи состоялась в рамках Берлинского кинофестиваля, правда вне конкурса. Розамунд Пайк и Даниэль Брюль играют членов немецкой радикальной политической организации, летом 1976 года вместе с пропалестинскими боевиками захвативших пассажиров самолета авиакомпании Air France. Террористы приказали посадить борт в аэропорту Энтеббе в Уганде и потребовали обменять заложников на осужденных преступников. Затянутая и лишенная напряжения картина не вызвала большого энтузиазма у критиков — сокрушительные 18% «свежести» на «Томатах» вполне заслуженные.


Подробнее о фильме из Берлина",28 февраля 2018
