head,text,date
«Шоссе для игроков»: трейлер криминальной драмы с Эйсой Гонсалес и Джошем Хартнеттом,"Появился трейлер криминальной драмы «Шоссе для игроков» («Она пропала») («She’s Missing») с с Эйсой Гонсалес и Джошем Хартнеттом.Александра МакГиннесс снял фильм по собственному сценарию.Когда ее лучшая подруга пропадает на родео, Хайди отправляется на поиски через пустыню, раскапывая секреты и сталкиваясь с насилием и жестокостью на дороге.В фильме играют: Люси Фрай, Кристиан Камарго, Блейк Беррис и Шейла Ванд.Похожее"," 20 ноября, 2019  - 21:39 "
«Плохие парни: Навсегда»: вышел второй трейлер боевика с Уиллом Смитом и Мартином Лоуренсом,"Sony Pictures опубликовала второй трейлер боевика  «Плохие парни: Навсегда» («Bad Boys for Life ») с Мартином Лоуренсом и Уиллом Смитом.Адиль Эль Арби и Билал Фалла сняли фильм по сценарию Криса Бремнера и Джо Карнахана.Фильм «Плохие парни: Навсегда» — новый боевик о копах-напарниках. Старые! друзья, новые враги. В последний раз героям под горячую руку попадется Армандо Армас — хладнокровный, злобный глава наркокартеля.В 1995 году первая часть заработала по миру 141,4 миллион долларов, а сиквел в 2003 году взял уже 273,3 миллиона. Оба фильма срежиссировал Майкл Бэй.Франчайз уже в течение многих лет не может сдвинуться с производственной мели. Последний кто занимался фильмом был режиссер Джо Карнахан. Но он не нашел общих позиций со студией, и Sony начала искать кого-то другого, а нашли целых двух бельгийских короткометражников.Джерри Брукхаймер как всегда занимался продюсированием.Премьера фильма состоится 16 января 2020 года.На русском:В оригинале:Похожее"," 5 ноября, 2019  - 16:44 "
Ченнинг Татум сыграет в драме «Саундтрек тишины»,"Ченнинг Татум спродюсирует и сыграет главную роль в фильме «Саундтрек тишины» («Soundtrack of Silence») от студии Paramount Pictures.Проект вновь объединит его с командой сценаристов и продюсеров, с которыми он работал над романтической драмой 2010 года «Дорогой Джон». Джейми Линден написал сценарий к фильму.Фильм основан на реальной истории и расскажет о парне, который узнает, что он оглохнет. Поэтому он решает запомнить свои любимые песни, а также те композиции, которые сопровождали самые важные романтические моменты с его подругой и будущей женой.В последний раз мы могли видеть Татума в фильме «Кингсман: Золотой круг» в 2017 году. Совсем скоро он появится вместе с Райаном Рейнольдсом в приключенческой комедии Шона Леви «Свободный».Похожее"," 4 ноября, 2019  - 20:39 "
«Зомбилэнд: Двойной выстрел»: приколы со съемок,"Студия Sony к премьере комедийного боевика «Зомбилэнд: Двойной выстрел» («Zомбилэнд: контрольный выстрел») опубликовала ролик с приколами со съемок.Режиссер Рубен Фляйшер и сценаристы Ретт Риз и Пол Верник вернулись к свои обязанностям.После окончания первой части герои решили поселиться в Белом доме, где ведут роскошную и мирную жизнь. Однако все меняется, когда между Коламбусом и Вичитой возникает ссора, которая, разделяет друзей. Литл-Рок знакомится с парнем и сбегает вместе с ним. Оставшиеся герои должны отправиться в опасное путешествие за двумя подростками и попытаться спасти их от опасностей. Путешествуя по апокалиптическим Соединенным Штатам, герои обнаружат совершенно новые типы зомби. Это будут: Гомеры (тупые зомби), Хоукинги (умные зомби) и Ниндзя (смертоносные зомби). Тем временем Таллахасси встретит Неваду — женщину-охотницу на зомби, которая изменит его жизнь.В продолжении вернутся: Джесси Эйзенберг, Вуди Харрельсон, Эмма Стоун и Эбигейл Бреслин. Среди новичков: Эван Джогиа, Зои Дойч и Розарио Доусон.Премьера второй части состоится 24 октября 2019 годаПохожее"," 19 октября, 2019  - 11:12 "
«Женщина в окне»: трейлер детективного триллера с Эми Адамс и Гари Олдманом,"20th Century Fox опубликовала трейлер криминального триллера «Женщина в окне» («The Woman in the Window») от режиссера Джо Райта.Фильм экранизирует одноименный роман писателя Эй. Джей. Финна, ставший бестселлером New York Times. Сценарий написал Трейси Леттс, актер и драматург, обладатель Пулицеровской премии за «Август: Графство Осейдж». Читатели высоко оценили роман, отмечая его острые сюжетные повороты, и вызывающий паранойю сюжет.«Женщина в окне» рассказывает историю доктора Анны Фокс, живущей в Нью-Йорке. Дни на пролет она пьет в одиночестве в своей квартире, смотрит классические фильмы и следит за своими соседями. Когда Расселы переезжают в дом через дорогу, Анна начинает подглядывать в окно за идеальной семьей. Увлекшись этим она становится свидетелем шокирующего события, которое меняет ее жизнь.В фильме играют: Эми Адамс («Прибытие»), Джулианна Мур («Всё ещё Элис»), Гари Олдман («Леон») и Энтони Маки («Вселенная Марвел»).Скотт Рудин и Эли Буш спродюсировали проект.Премьера фильма состоится 14 мая 2020 года.На русском:На украинском:В оригинале:Похожее"," 19 декабря, 2019  - 21:44 "
«Видеть»: вышел ролик о съемках фантастической драмы Appletv+ с Джейсоном Момоа,"Окунитесь в увлекательный мир фантастического сериала «Видеть» («See») Apple TV+ от создателя «Острых козырьков» Стивена Найта и режиссера «Голодных Игр» Фрэнсиса Лоуренса.Потоковый сервис Appletv+ опубликовал ролик о съемках сериала со звездой «Аквамэна» и «Границы» Джейсоном Момоа.Сериал описывается как фантастический эпик о будущем через 600 лет, после того, как вирус уничтожил человечество и ослепил оставшихся в живых. Обществу пришлось искать новые пути взаимодействия, чтобы строить, охотиться и выживать. Но все может измениться, после того как рождается множество видящих близнецов.Момоа снова сыграет свою типичную роль, он станет Бабу Восса, бесстрашным воином, лидером и защитником.Дженно Топпинг и Кристен Кампо продюсируют сериал. Найт и Лоуренс станут исполнительными продюсерами проекта.Премьера проекта стартует 1 ноября 2019 года.Похожее"," 28 октября, 2019  - 20:41 "
«Новый папа»: второй тизер сиквела «Молодого Папы» с Джоном Малковичем и Джудом Лоу,"HBO опубликовал второй тизер сериала «Новый папа» («The New Pope») — сиквела католической ироничной драмы «Молодой папа» с Малковичем и Лоу.Паоло Соррентино опять срежиссировал все эпизоды сезона и написал сценарий вместе с Умберто Контарелло и Стефано Бизесом.В новом сезоне играют: Шэрон Стоун, Мэрилин Мэнсон, Джон Малкович, Джуд Лоу, Сильвио Орландо; Хавьер Камара и Людивин Санье.В конце первого сезона Ленни Белардо впал в кому, а значит нужно выбирать нового папу… Он выбран. Но теперь Пий тринадцатый выходит из комы, а значит в католическом мире теперь два папы!«Молодой папа» рассказал историю Ленни Белардо/Пия XIII, первого американского папы в истории католической церкви. Молодой и обаятельный, он был избран благодаря простой, но эффективной медиа-стратегии со стороны кардиналов. Они собирались управлять им, но внешность оказалась обманчивой. Пий XIII оказался самым загадочным и противоречивым из всех Пап. Проницательный и наивный, ироничный и педантичный, сомневающийся и решительный, меланхоличный и безжалостный Пий XIII пытался найти Бога, которого он может дать человечеству.Премьера сериала стартует в январе 2020 года. Похожее"," 4 ноября, 2019  - 18:12 "
Экранизация Айзека Азимова «Основание» получила режиссера и исполнителей главных ролей,"Работа над одним из самых известных сериалов AppleTV+ начинает набирать обороты. На днях было объявлено, что первый эпизод сериала «Основание» («Foundation») снимет режиссер Руперт Сандерс («Белоснежка и охотник», «Призрак в доспехах»), а главные роли сыграют Ли Пейс и Джаред Харрис.Первый будет играть действующего Императора Галактики, а второй — математического гения, предсказавшего падение Империи.В первом сезоне сериала будет 10 эпизодов.Впервые история была опубликована в виде серии из восьми коротких рассказов в журнале Astounding Magazine в 1942 году. «Основание» представляет собой сагу о человечестве, разбросанном по планетам всей галактики, и живущем под властью Галактической Империи. Психо-историк, который может с научной точки зрения читать будущее, видит неизбежный крах империи и готовится к работе по сохранению знаний о человечестве.Первоначально «Основание» было трилогией, но в итоге серия разрослась до 7 романов.Производственная компания Skydance привлекла к разработке сериала Дэвида С. Гойера («Бэтмен начало») и Джоша Фридмана («Аватар 2») они станут шоураннерами и исполнительными продюсерами проекта.Дата премьеры сериала пока неизвестна.Похожее"," 24 октября, 2019  - 12:10 "
«Навстречу тьме»: трейлер второго фильма нового сезона «Пилигрим»,"Hulu пугает нас стремными пилигримами в новой части хоррор-антологии «Навстречу тьме» («Into the Dark»).История основана на шокирующей реальной истории: Анна Баркер пытаясь сплотить семью приглашает  на День Благодарения реконструкторов Пилигримов. Но у «актеров» свои планы на этот вечер.Полнометражный сериал создан в партнерстве со студией Blumhouse Television плодовитого кинодела Джейсона Блюма. 12 месяцев, 12 историй. Первый год окончен. Второй год страха стартует 4 октября 2019 года. Сезон будет включать в себя 12 эпизодов, каждый месяц будет выпускаться новая серия.Премьера новой части состоится 1 ноября 2019 года. Похожее"," 19 октября, 2019  - 11:24 "
Тия Сиркар присоединилась к ремейку триллера «Беглец» с Кифером Сазерлендом и Бойдом Холбруком,"Тия Сиркар («Стартап») присоединилась к касту сериала «Беглец» («The Fugitive») от потокового сервиса Quibi. Главные роли Охотника и Беглеца сыграют Кифер Сазерленд («24 часа») и Бойд Холбрук («Логан»).Сценарий написал Ник Сантора («Скорпион»).Сериал расскажет об обычном работяге Майке Руссо, который просто хочет, чтобы его жена Эллисон и 10-летняя дочь Перл были в безопасности, когда в поезде метро Лос-Анджелеса, на котором он едет взрывается бомба. Но подтасованные улики и голословные обвинения в Твиттере делают его виновным перед всем миром. Обвиняемый и преследуемый Майк должен доказать свою невиновность, обнаружив настоящего преступника, прежде чем легендарный полицейский, возглавляющий расследование, сможет его задержать.Сиркар сыграет Питти, «амбициозную репортершу, которая сделает и скажет все что угодно, чтобы рассказать новость первой».За производство отвечают Thunder Road, 3 Arts Entertainment и Warner Bros. TV.Похожее"," 3 ноября, 2019  - 17:59 "
«Ветераны зарубежных войн»: трейлер хоррор-боевика со Стивеном Лэнгом,"Компания Voltage Pictures опубликовала трейлер хоррор-боевика режиссера Джо Бегоса «Ветераны зарубежных войн» («VFW»).Стивен Лэнг («Аватар 1,2,3») играет роль ветерана Вьетнама Фреда, который вместе со своими друзьями сражается против психа-наркоторговца и банды панков мутантов. Герои уже когда-то побывали в аду и вернулись назад, но теперь их ждет самая длинная ночь в их жизни.В фильме играют: Стивен Лэнг, Сьерра Маккормик, Мартин Коув; Уильям Сэдлер, Дэвид Патрик Келли и Трэвис Хаммер.Премьера фильма стартует 14 февраля 2020 года.Похожее"," 11 декабря, 2019  - 21:53 "
«Маленькие женщины»: отрывок с танцующими Сиршей Ронан и Тимоти Шаламе,"Хочешь потанцевать со мной? Экранизация бестселлера Луизы Мей Олкотт «Маленькие женщины» («Little Women») получила новый отрывок с Сиршей Ронан и Тимоти Шаламе.Грета Гервиг сняла фильм по сценарию написанному вместе с Сарой Полли.Фильм расскажет историю четырех таких разных сестер, но они навсегда преданны друг другу. Они любят, преодолевают трудности и ищут свой путь в жизни, на фоне судьбоносных исторических событий.В фильме играют: Эмма Уотсон, Мерил Стрип и Лора Дерн.Премьера фильма в кинотеатрах стартует 30 января 2020 года.Похожее"," 6 ноября, 2019  - 18:19 "
Вышел полноценный трейлер шпионского сериала «Алекс Райдер»,"Вышел полноценный трейлер приключенческого шпионского сериала по популярной серии книг «Алекс Райдер» («Alex Rider») писателя Энтони Горовица.Гай Берт («Борджиа») написал сценарий.История расскажет о супершпионе по имени Алекс Райдер. Алекса завербовала МИ-6 после смерти его дяди, который был шпионом. Его отправляют на обучение, чтобы он завершил миссию дяди и добыл сведения о новом компьютере «Громобой».В сериале играют: Ронки Адеколуэхо, Халук Бильгинер и Отто Фаррант.Молодежная серия книг выходит с 2000 года, и состоит из 11 романов. Первую книгу «Громобой» экранизировали в 2006 году с Алексом Петтифером в главной роли.Премьера сериала состоится в 2020 году. Похожее"," 30 октября, 2019  - 18:23 "
«Ведьмак»: встречаем ролики  «Разбор боя с Ренфри» и «Мир Ведьмака»,"К недавно вышедшему отменному сериалу «Ведьмак» («The Witcher») появилось два новых ролика. В одном разбирается бой с Ренфри. Во втором Генри Кавилл, Фрейя Аллан и Аня Чалотра рассказывают о мире «Ведьмака».Премьера первого сезона стартовала 20 декабря 2019 года. Уже заказан второй и третий сезон, съемки которых стартуют поздней осенью.Геральт из Ривии — одинокий охотник на монстров, который пытается найти свое место в мире, где люди часто оказываются хуже самых ужасных монстров. Разбор боя Ведьмака и Ренфри:Мир Ведьмака:Похожее"," 24 декабря, 2019  - 09:56 "
«Зов предков»: появился постер приключенческой экранизации Джека Лондона,"Студия 20th Century Fox опубликовала новый постер приключенческого фильма «Зов предков» («The Call of the Wild»).В фильме играют: Харрисон Форд, Карен Гиллан, Дэн Стивенс, Уэс Браун и Омар Си.Фильм является экранизацией популярного романа Джека Лондона «Зов предков», который вышел в 1903 году. Премьера фильма стартует 20 февраля 2020 года.+ Озвученный трейлер:Похожее"," 28 ноября, 2019  - 19:22 "
Алекс Уинтер и Киану Ривз на первых кадрах комедии «Билл и Тед 3»,"Компания Orion Pictures опубликовала первые официальные кадры из долгожданной комедии о путешествиях во времени «Билл и Тед 3» («Bill & Ted Face the Music»). В комплекте безбородый Киану Ривз!Дин Паризо («В поисках галактики») срежиссировал фильм по сценарию Криса Мэтисона и Эда Соломона, которые написали первые две части 1989 и 1991 года.Чтобы исполнить свое предназначение в истории рок-н-ролла, лучшие друзья (уже среднего возраста) отправляются в новое приключение, когда гость из будущего предупреждает их, что только их песня может спасти жизнь, такой какой мы ее знаем, и принести гармонию во вселенную. По пути им будут помогать их семьи, старые друзья и несколько музыкальных легенд.Бриджет Ланди-Пейн сыграет Билли Логан — дочь Теда (Киану Ривза), а Самара Уивинг сыграет Теа Престон, дочь Билла (Алекса Уинтера).Премьера фильма состоится 21 августа 2020 года.   Похожее"," 18 декабря, 2019  - 01:05 "
«Пенниуорт»: канал EPIX продлил сериал о дворецком Бэтмена на второй сезон,"Поклонники дворецкого Альфреда могут вздохнуть с облегчением. Через месяц после окончания трансляции первого сезона сериала «Пенниуорт» («Pennyworth») канал Epix объявил о заказе второго сезона.Съемки нового сезона начнутся в январе 2020 года и пройдут на студии Leavesden в Великобритании. Он также как и первый будет состоять из 10 эпизодов.Над сериалом работают сценарист/продюсер Бруно Хеллер и режиссер/продюсер Дэнни Кэннон (оба «Готэм»).Сериал рассказывает о том, как бывший спецназовец SAS объединил усилия с отцом «Бэтмена» Томасом Уэйном, чтобы открыть охранную компанию. Действие происходит в Лондоне, в 60-х годах.В сериале играют: Хэйнсли Ллойд Беннетт, Бен Элдридж, Джейсон Флеминг, Дороти Эткинсон и Джек Бэннон.Премьера сериала состоится 28 июля 2019 года.Похожее"," 31 октября, 2019  - 15:22 "
«Убийство Николь Браун Симпсон»: трейлер и постер криминального триллера с Меной Сувари,"В преддверии декабрьского цифрового релиза появились постер и трейлер криминального триллера «Убийство Николь Браун Симпсон» («The Murder of Nicole Brown Simpson») с Меной Сувари в главной роли.Фильм покажет последние недели жизни Николь закончившиеся  ее убийством и арестом актера и легенды американского футбола О. Дж. Симпсона. События вокруг убийства до сих пор покрыты ворохом тайн и загадок.В фильме играют: Мена Сувари, Тэрин Мэннинг, Ник Стал; Агнес Брукнер и Бьянка Бриджитт ВанДамм.Цифровая премьера фильма стартует 9 декабря 2019 года.Похожее"," 6 ноября, 2019  - 18:00 "
«Волшебники»: опубликован трейлер пятого сезона комедийного фентези о дисфункциональной команде магов,"Канал SyFy выложил трейлер пятого сезона фентезийного сериала «Волшебники» («The Magicians»).Сериал основан на серии книг Льва Гроссмана, в главной роли Джейсон Ральф (Квентин Колдуотер), блестящий студент, который поступает в колледж Брекбиллс, где обучают магии. Он и его друзья вскоре обнаруживают, что волшебный мир «Филори», о котором они читали в детстве, совершенно реален, и представляет серьезную опасность для людей.Магическая трилогия Льва Гроссмана является международной сенсацией, опубликована и широко признана в более чем двадцати странах. Эпическое завершение серии «Земля чародея» оказалось на первом месте (в 2018 году) в списке бестселлеров The New York Times.Пятый сезон стартует 15 января 2020 года.Похожее"," 3 декабря, 2019  - 19:25 "
«Чудо-женщина: 1984»: первый озвученный трейлер новых приключений супергероини Галь Гадот,"Студия Warner Bros. опубликовала трейлер и постер приключенческого боевика «Чудо-женщина: 1984» («Wonder Woman 1984») с Галь Гадот в главной роли.Пэтти Дженкинс вернулась к режиссуре и приложила руку к сценарию вместе с Джеффом Джонсом и Дэйвом Каллахэмом.На данный момент временной период — это все, что мы знаем о фильме.Предположительно главным злодеем фильма станет Максвелл Лорд — культовый противник Чудо-женщины, хорошо известный поклонникам комиксов. Он вернет Стива Тревора, который умер в первой части. В комиксах Максвелл был известен своей способностью контролировать человеческий разум, но в фильме ему радикально поменяли способности. Теперь герой, сыгранный Педро Паскалем («Мандалорец»), способен исполнять человеческие желания, но для его жертв это будет значить очень плохие новости. Одним из противников Дианы также станет Гепарда, которую сыграла Кристен Уиг. В фильме, действие которого перенеслось в 1984 год (время Холодной войны) играют: Гал Гадот, Крис Пайн, Педро Паскаль, Кристен Уиг, Линда Картер и Наташа Ротуэлл.Изначально Чудо-женщина должна была вернуться в кинотеатры в ноябре 2019 года, но премьера фильма была перенесена на 4 июня 2020 года.На русском:На украинском:В оригинале:Похожее"," 9 декабря, 2019  - 07:02 "
Netflix опубликовал тизер второго сезона психологического триллера «Ты»,"Netflix опубликовал тизер второго сезона своего психологического триллера «Ты» («You»). Знакомьтесь, Уилл Беттельхайм. Он новичок в Лос-Анджелесе и поклялся любить ближнего своего…Пенн Бэджли возвращается в роли жуткого убийцы Джо, который переехал в Лос-Анджелес и скрывается под новой личностью Уиллп Беттельхайма, чтобы сбежать от последствий событий первого сезона. Но очень быстро он скатываеться обратно на проторенную дорожку.Второй сезон стартует на Netflix 26 декабря 2019 года.Похожее"," 15 декабря, 2019  - 23:22 "
«Лучший стрелок: Мэверик»: новый постер и второй озвученный трейлер авиационного боевика с Томом Крузом,"Студия Paramount Pictures опубликовала новые постер и второй озвученный трейлер боевика «Лучший стрелок: Мэверик» («Top Gun: Maverick») с Томом Крузом. Джозеф Косински срежиссировал фильм по сценарию Питера Крэйга, Джастина Маркса и Эрика Уоррена Сингера.Лейтмотивом сюжета станет закат эры воздушных боев и постепенная замена истребителей пятого поколения беспилотными дронами. Круз снова играет Маверика, который теперь работает авиаинструктором на флоте. По словам Круза: «Это будет фильм о соревновании, и он будет в том же духе, что и первая часть».В фильме играют: Том Круз, Вэл Килмер, Эд Харрис, Джон Хэмм, Майлз Теллер, Дженнифер Коннелли и Глен Пауэлл.Премьера фильма стартует 16 июля 2020 года.На русском:На украинском:В оригинале:Похожее"," 16 декабря, 2019  - 17:38 "
«Праздничный ажиотаж»: трейлер новогодней комедии от Netflix,"Netflix опубликовал трейлер своей очередной новогодней комедии «Праздничный ажиотаж»  («Holiday Rush»).Лесли Смолл срежиссировал фильм по сценарию Шона Двайера и Грега Коупа.Популярный радио ди-джей теряет работу как-раз тогда, когда четверо его избалованных детей готовят ему свои списки желаемых рождественских подарков. Затянув пояса, семья начинает осознавать, что быть вместе это лучше всяких подарков.В фильме сыграли: Романи Малько, Сонекуа Мартин-Грин,  Дарлин Лав и Деон Коул.Премьера фильма стартует 28 ноября 2019 года.Похожее"," 14 ноября, 2019  - 17:44 "
«Вне игры»: трейлер спортивной драмы с Беном Аффлеком,"Warner Bros. опубликовала трейлер и постер спортивной драмы Гевина О’Коннора «Вне игры» («The Way Back») с Беном Аффлеком практически в роли самого себя. Ранее фильм назывался «Вышедший в тираж» и «Торренс».О’Коннор срежиссировал фильм по сценарию Брэда Ингелсби.Фильм расскажет о бывшей баскетбольной звезде, потерявшей жену и все семейные сбережения в ходе борьбы с алкоголизмом. Искупить грехи позволит только тренерская работа с этнически разнообразной отстающей командой из школы вырастившей героя. Мы уже не раз видели разные интерпретации этой истории, но у заправского алкоголика Аффлека вполне может и получиться.В фильме также играют: Янина Гаванкар, Хэйз МакАртур, Рейчал Карпани и Т.К. Картер.Премьера фильма стартует 23 апреля 2020 года.Похожее"," 14 ноября, 2019  - 17:19 "
Шон Бин взойдет на мчащийся по апокалиптической земле поезд,"Шон Бин («Приключения королевского стрелка Шарпа») сыграет на постоянной основе во втором сезоне постапокалиптического драматического сериала «Сквозь снег» («Snowpiercer»).Первый сезон сериала корпорация Warner Media выпустит на канале TNT весной 2020 года.Первой экранизацией комикса Бенджамина Леграна стал полнометражный фильм Пон Джун-Хо (2013 года) с Крисом Эвансом («Мстители»).Прошло семь лет после того, как мир превратился в замерзшую пустыню.  Сериал покажет нам остатки человечества, населяющие гигантский, постоянно движущийся поезд, который кружит по земному шару. Классовая война, социальная несправедливость и жизнь, превратившаяся в выживание. Все это ждет нас в телевизионной экранизации французского комикса и корейского художественного фильма.Исполнительный продюсер сценарист и шоураннер сериала — Джош Фридман («Аватар 4»).Пон Джун-Хо и режиссер «Олдбоя» Чан-вук Парк также стали исполнительными продюсерами сериала.Похожее"," 3 ноября, 2019  - 17:41 "
Конец космической саги приходит в финальном трейлере «Звездные войны: Восхождение Скайуокера»,"Дисней опубликовал финальный трейлер фильма «Звездные войны: Восхождение Скайуокера» («Star Wars: The Rise of Skywalker»).Джей Джей Абрамс снял фильм по сценарию написанному вместе с  с Крисом Террио («Лига Справедливости»).События фильма разворачиваются после «Последних Джедаев». Фильм завершает невероятную историю семьи Скайвокеров, которая длится уже более 40 лет. Проект обещает дать ответы на все загадки из предыдущих серий. Вас ждут старые и новые герои, уникальные миры и незабываемые путешествия в глубины космоса. Это будет настоящий грандиозный финал фантастической саги!Кэрри Фишер опять вернется к роли Леи Органы. Спустя несколько лет после смерти будут использованы уже отснятые материалы. Также вероятны сцены с цифровой CGI копией.В фильме играют:Дэйзи Ридли,Джон Бойега,Адам Драйвер,Марк Хэмилл,Билли Ди Уильямс,Лупита Нионго,Оскар Айзек,Кери Рассел,Донал Глисон,Кэрри Фишер,Ричард Э. Грант.Кэтлин Кеннеди, Мишель Рейван и Абрамс спродюсировали проект.Премьера фильма состоится 19 декабря 2019 года.Похожее"," 22 октября, 2019  - 09:46 "
Голди «миссис Санта» Хоун и Курт «Санта» Рассел на первом кадре из фильма «Рождественские хроники 2»,"Netflix опубликовал первое фото из продолжения новогоднего хита «Рождественские хроники» («The Christmas Chronicles 2»), в котором Курт Рассел вернется в роли Санты.Режиссером второй части стал Крис Коламбус («Один дома»; «Гарри Поттер и Философский камень»)Сюжет новой части расскажет о желании очередного загадочного злодея уничтожить Рождество.К Курту присоединилась его жена Голди Хоун, которая сыграет роль миссис Санты.Кимберли Уильямс, Джуда Льюис («Няня») и Дэрби Кэмп вернутся к своим ролям из первого фильма.Премьера второй части состоится к новогодним праздникам 2020 года.Похожее"," 7 декабря, 2019  - 12:01 "
"«Вальгалла: Рагнарёк»: озвученный трейлер приключенческого фентези о Торе, Локи и Вальгалле","Вышел озвученный трейлер и постер приключенческого фентези «Вальгалла: Рагнарёк» («Valhalla») о Торе, Локи и Вальгалле.Фенар Ахмад снял фильм по сценарию написанному вместе с Адамом Аугустом и Петером Мадсеном.Дети викингов Ресква и Тьялфе отправляются в опасное путешествие. Они хотят добраться до Вальгаллы — удивительного места, которое служит раем для воинов. Вместе с героями отправляются в Вальгаллу боги Тор и Локи. Достигнув намеченной цели, они узнают, что жизнь здесь совсем не такая безоблачная, как им казалось. Безопасности этого места грозит волк Фенрир и древние исполины.В фильме играют: Роланд Мюллер, Якоб Ульрик Ломанн, Патриция Шуманн; Лара Йоханна Йонсдоттир, Стайн Фишер Кристенсен и Дульфи Аль-Джабури.Премьера фильма стартует 28 ноября 2019 года.На русском:На украинском:Похожее"," 25 октября, 2019  - 17:12 "
«Призрак короля Леопольда»:  Бен Аффлек снимет историческую драму о бельгийском геноциде в Конго,"Пройдя очередной курс лечения от алкоголизма Бен Аффлек нашел в себе силы вернуться в режиссерское кресло. Он снимет историческую драму «Призрак короля Леопольда» («King Leopold’s Ghost») о троих людях, которые разоблачили короля Леопольда в разграблении Африканского Конго в конце 1800-х годов.Аффлек спродюсирует проект через свою компанию Pearl Street Films. К нему присоединятся Мартин Скорсезе и Эмма Коскофф Тиллингер.Сценарий уже пишет Фархад Сафиниа («Апокалипто») по книге Адама Хохшильда «Призрак короля Леопольда: История жадности, террора и героизма в колониальной Африке».Синопсис следующий:Когда европейские страны боролись за природные ресурсы Африки, король Леопольд стал самым богатым человеком в мире с миллиардами, спрятанными на секретных банковских счетах. Он получил в частную собственность Свободное государство Конго. После чего ввел наемную армию для бесконтрольного, варварского сбора каучука и слоновой кости. Он заставил местных жителей под угрозой жизни добывать эти ресурсы. Те, кто отказался, были зверски уничтожены, в этом безжалостном истреблении погибло до 8 миллионов человек. Этот фильм рассказывает о конголезцах, которые бросили вызов Леопольду II. Союз между чернокожим американским миссионером, английским журналистом-исследователем и ирландским шпионом, пролил свет на ужасы бельгийского геноцида и породил первое правозащитное движение.Похожее"," 28 ноября, 2019  - 19:54 "
